Sample ID:	C:\Users\MCC\Documents\MCC Data\ULINE_CB\ULINE_CB_MCC_N2_30K_231110_R1.txt
Sample Weight (mg):	3.94
Heating Rate (C/s):	0.5
Combustor Temp (C):	900
N2 Flow Rate (cc/min):	80
O2 Flow Rate (cc/min):	20
Calibration File:	C:\Users\MCC\Desktop\UMD MCC\MCC\Calibration Files\Coefficients\Coeff_231026_30K.txt
T Correction Coefficients:	0	1.0291	0
Time Shift (s):	8.5
*
Time (s)	Temperature (C)	N2 Flow (cc/min)	O2 Flow (cc/min)	End Flow (cc/min)	Oxygen (%)	HRR (W/g)
243.000	178.319	80.005	19.988	100.451	20.181	2.656
243.500	178.572	80.015	19.992	100.458	20.182	2.640
244.000	178.816	80.010	19.990	100.465	20.181	2.648
244.500	179.096	80.007	19.989	100.460	20.184	2.456
245.000	179.314	80.017	19.988	100.464	20.183	2.539
245.500	179.585	80.016	19.993	100.464	20.182	2.584
246.000	179.836	80.004	19.989	100.470	20.183	2.487
246.500	180.087	80.015	19.994	100.466	20.184	2.450
247.000	180.350	80.011	19.991	100.469	20.183	2.545
247.500	180.570	80.010	19.991	100.470	20.182	2.579
248.000	180.876	80.008	19.990	100.473	20.183	2.488
248.500	181.098	80.005	19.988	100.468	20.184	2.455
249.000	181.371	80.010	19.991	100.468	20.184	2.466
249.500	181.628	80.011	19.992	100.466	20.184	2.411
250.000	181.866	80.007	19.990	100.466	20.184	2.468
250.500	182.141	80.002	19.987	100.465	20.184	2.449
251.000	182.363	80.014	19.991	100.463	20.185	2.366
251.500	182.645	80.004	19.988	100.464	20.184	2.441
252.000	182.889	80.005	19.990	100.462	20.185	2.370
252.500	183.162	80.003	19.989	100.461	20.185	2.353
253.000	183.414	80.010	19.993	100.459	20.185	2.359
253.500	183.678	80.004	19.987	100.464	20.184	2.420
254.000	183.927	80.010	19.988	100.461	20.185	2.392
254.500	184.165	80.009	19.992	100.460	20.184	2.447
255.000	184.456	80.007	19.989	100.462	20.185	2.401
255.500	184.692	80.004	19.990	100.463	20.184	2.452
256.000	184.968	80.004	19.987	100.461	20.184	2.429
256.500	185.206	80.013	19.992	100.462	20.184	2.447
257.000	185.468	80.005	19.984	100.467	20.184	2.440
257.500	185.735	80.016	19.990	100.462	20.184	2.425
258.000	185.952	80.011	19.987	100.460	20.184	2.469
258.500	186.258	80.005	19.987	100.456	20.183	2.511
259.000	186.483	80.010	19.992	100.455	20.184	2.407
259.500	186.745	80.007	19.988	100.455	20.182	2.569
260.000	187.007	80.003	19.988	100.460	20.183	2.496
260.500	187.248	79.994	19.984	100.461	20.183	2.526
261.000	187.511	80.006	19.988	100.461	20.181	2.690
261.500	187.772	80.008	19.992	100.464	20.182	2.574
262.000	188.034	80.010	19.990	100.465	20.183	2.490
262.500	188.279	80.008	19.986	100.465	20.183	2.514
263.000	188.552	80.019	19.992	100.464	20.183	2.488
263.500	188.815	79.997	19.990	100.468	20.183	2.491
264.000	189.060	80.011	19.985	100.472	20.183	2.545
264.500	189.341	79.999	19.984	100.464	20.182	2.604
265.000	189.571	80.022	19.995	100.461	20.183	2.539
265.500	189.856	80.000	19.990	100.467	20.183	2.553
266.000	190.097	80.011	19.992	100.466	20.183	2.528
266.500	190.364	80.008	19.989	100.466	20.184	2.477
267.000	190.613	80.002	19.988	100.471	20.183	2.515
267.500	190.867	80.011	19.989	100.472	20.183	2.535
268.000	191.128	80.008	19.986	100.469	20.183	2.499
268.500	191.380	80.005	19.990	100.467	20.183	2.503
269.000	191.681	80.014	19.992	100.462	20.183	2.492
269.500	191.912	80.012	19.991	100.462	20.183	2.533
270.000	192.183	80.003	19.984	100.461	20.183	2.488
270.500	192.425	80.007	19.990	100.455	20.183	2.518
271.000	192.689	80.009	19.991	100.454	20.182	2.578
271.500	192.955	80.013	19.989	100.457	20.182	2.581
272.000	193.185	80.003	19.988	100.453	20.182	2.566
272.500	193.489	80.012	19.992	100.453	20.182	2.588
273.000	193.707	80.013	19.993	100.459	20.184	2.451
273.500	193.990	80.010	19.994	100.463	20.184	2.474
274.000	194.232	80.002	19.987	100.466	20.182	2.571
274.500	194.490	80.012	19.993	100.465	20.182	2.639
275.000	194.766	80.001	19.988	100.469	20.181	2.715
275.500	195.019	80.002	19.987	100.464	20.184	2.432
276.000	195.311	80.013	19.990	100.460	20.183	2.555
276.500	195.560	80.002	19.991	100.456	20.183	2.514
277.000	195.810	80.000	19.984	100.460	20.182	2.601
277.500	196.053	80.008	19.986	100.455	20.182	2.589
278.000	196.304	80.008	19.987	100.456	20.184	2.482
278.500	196.597	80.014	19.990	100.456	20.184	2.445
279.000	196.832	80.013	19.988	100.456	20.184	2.458
279.500	197.118	80.006	19.989	100.452	20.182	2.602
280.000	197.341	80.013	19.991	100.456	20.182	2.616
280.500	197.627	80.013	19.989	100.460	20.182	2.567
281.000	197.886	80.002	19.984	100.457	20.181	2.648
281.500	198.147	80.013	19.993	100.452	20.182	2.622
282.000	198.418	80.012	19.991	100.456	20.183	2.528
282.500	198.644	80.003	19.988	100.454	20.183	2.524
283.000	198.935	80.011	19.989	100.448	20.182	2.621
283.500	199.186	80.004	19.988	100.451	20.182	2.617
284.000	199.449	80.009	19.990	100.450	20.182	2.628
284.500	199.708	80.012	19.992	100.446	20.181	2.661
285.000	199.963	80.013	19.992	100.442	20.181	2.647
285.500	200.248	80.003	19.991	100.446	20.183	2.542
286.000	200.463	80.015	19.993	100.441	20.184	2.440
286.500	200.762	80.007	19.988	100.443	20.182	2.626
287.000	201.007	80.008	19.987	100.441	20.181	2.717
287.500	201.266	80.003	19.988	100.440	20.181	2.705
288.000	201.518	80.007	19.988	100.436	20.180	2.765
288.500	201.793	80.009	19.988	100.435	20.181	2.700
289.000	202.058	80.001	19.984	100.433	20.181	2.695
289.500	202.284	80.011	19.990	100.428	20.182	2.637
290.000	202.586	79.992	19.982	100.428	20.180	2.737
290.500	202.827	80.012	19.991	100.421	20.181	2.710
291.000	203.108	79.999	19.984	100.422	20.180	2.761
291.500	203.360	79.997	19.985	100.415	20.181	2.709
292.000	203.616	80.004	19.988	100.416	20.180	2.796
292.500	203.891	80.019	19.997	100.417	20.180	2.764
293.000	204.123	80.019	19.994	100.433	20.180	2.767
293.500	204.410	80.009	19.990	100.441	20.180	2.731
294.000	204.655	80.004	19.986	100.449	20.182	2.621
294.500	204.930	80.006	19.994	100.450	20.182	2.639
295.000	205.194	79.997	19.985	100.455	20.182	2.618
295.500	205.433	80.014	19.993	100.445	20.181	2.697
296.000	205.719	79.997	19.985	100.443	20.181	2.719
296.500	205.942	80.006	19.986	100.435	20.180	2.768
297.000	206.255	80.009	19.988	100.435	20.180	2.758
297.501	206.474	80.010	19.995	100.425	20.181	2.700
298.001	206.749	80.004	19.991	100.429	20.179	2.819
298.500	206.999	80.002	19.989	100.426	20.181	2.659
299.000	207.249	79.999	19.984	100.430	20.183	2.550
299.500	207.530	80.012	19.993	100.428	20.181	2.670
300.000	207.767	80.008	19.991	100.433	20.179	2.872
300.500	208.058	80.008	19.985	100.427	20.181	2.722
301.000	208.298	80.015	19.991	100.418	20.180	2.773
301.500	208.557	80.054	20.003	100.419	20.180	2.797
302.000	208.817	80.007	19.990	100.434	20.180	2.772
302.500	209.063	80.008	19.992	100.430	20.179	2.813
303.000	209.353	80.030	20.001	100.431	20.181	2.657
303.500	209.598	80.015	19.995	100.446	20.181	2.710
304.000	209.881	80.002	19.988	100.451	20.180	2.771
304.500	210.124	80.005	19.989	100.436	20.180	2.792
305.000	210.395	80.007	19.990	100.436	20.180	2.794
305.500	210.643	79.981	19.978	100.436	20.180	2.732
306.000	210.880	79.998	19.987	100.417	20.180	2.748
306.500	211.173	80.025	19.997	100.409	20.179	2.827
307.000	211.410	80.017	19.991	100.421	20.180	2.761
307.500	211.719	80.015	19.993	100.423	20.181	2.706
308.000	211.941	80.018	19.992	100.426	20.181	2.649
