##Temp./°C,Time/min,DSC(subtr.2)/mW,Mass loss(subtr.2)/mg,Sensit./(uV/mW)
92.956,14.266520000000002,1.47662,-0.02772151,1.05045
93.056,14.27108,1.47716,-0.02824462,1.05044
93.156,14.275620000000002,1.47543,-0.02821875,1.0504200000000001
93.256,14.28016,1.4744700000000002,-0.02818588,1.0504
93.356,14.28469,1.4767,-0.02859168,1.0503799999999999
93.456,14.28921,1.4809700000000001,-0.02918646,1.05036
93.556,14.293729999999998,1.48536,-0.02960312,1.05034
93.656,14.29825,1.48848,-0.02974017,1.05033
93.756,14.30275,1.48927,-0.0296116,1.05031
93.856,14.30725,1.48858,-0.02929431,1.05029
93.956,14.31175,1.4887,-0.02891173,1.05027
94.056,14.31625,1.4904,-0.02857817,1.05025
94.156,14.320739999999999,1.49242,-0.02839415,1.05023
94.256,14.3252,1.49395,-0.02843389,1.05021
94.356,14.32966,1.49565,-0.02870912,1.05019
94.456,14.33414,1.4981,-0.02918492,1.05018
94.556,14.33864,1.5004600000000001,-0.02963913,1.05016
94.656,14.343110000000001,1.50158,-0.02980947,1.05014
94.756,14.347570000000001,1.5017,-0.02962892,1.0501200000000002
94.856,14.352020000000001,1.5019,-0.02915086,1.0501
94.956,14.35648,1.5024,-0.02854957,1.05008
95.056,14.360929999999998,1.50248,-0.02813287,1.05006
95.156,14.365379999999998,1.50206,-0.0280652,1.0500399999999999
95.256,14.36982,1.50254,-0.02818425,1.0500200000000002
95.356,14.374260000000001,1.50501,-0.0282955,1.05
95.456,14.378689999999999,1.50832,-0.02825203,1.04998
95.556,14.383120000000002,1.51081,-0.02794099,1.04996
95.656,14.38755,1.51199,-0.02745949,1.0499399999999999
95.756,14.39199,1.51211,-0.02702455,1.04992
95.856,14.39644,1.51167,-0.02677978,1.0499
95.956,14.400879999999999,1.51155,-0.02678257,1.04989
96.056,14.4053,1.51227,-0.02704473,1.04987
96.156,14.40971,1.5136399999999999,-0.02748643,1.04985
96.256,14.41411,1.51534,-0.02798009,1.0498299999999998
96.356,14.418510000000001,1.5169700000000002,-0.02822581,1.0498100000000001
96.456,14.422870000000001,1.51824,-0.02792141,1.04979
96.556,14.427220000000002,1.51965,-0.0273662,1.04977
96.656,14.43157,1.5223,-0.02724601,1.04975
96.756,14.435929999999999,1.52581,-0.02777043,1.0497299999999998
96.856,14.44031,1.52779,-0.02845144,1.0497100000000001
96.956,14.444679999999998,1.5268700000000002,-0.02886524,1.04969
97.056,14.44905,1.52562,-0.02897319,1.04967
97.156,14.45341,1.52696,-0.02882034,1.04965
97.256,14.45776,1.53006,-0.02849653,1.0496299999999998
97.356,14.46212,1.53249,-0.02811496,1.04961
