##Temp./°C,Time/min,Mass loss(subtr.)/mg,DSC(subtr.2)/(mW/mg),Sensit./(uV/mW)
308.399,36.40002,-0.9137,0.4188,
308.499,36.40977,-0.91789,0.42018,
308.599,36.41949,-0.91931,0.42161,
308.699,36.4291,-0.92185,0.42175,
308.799,36.43869,-0.92436,0.42017,
308.899,36.44827,-0.92638,0.41869,
308.999,36.45788,-0.92845,0.42034,
309.099,36.46745,-0.93072,0.42246,
309.199,36.47705,-0.93376,0.42174,
309.299,36.48665,-0.93615,0.42156,
309.399,36.49622,-0.93833,0.42287,
309.499,36.50584,-0.94153,0.42067,
309.599,36.51546,-0.94456,0.41974,
309.699,36.52517,-0.94664,0.42209,
309.799,36.53484,-0.94861,0.42202,
309.899,36.54438,-0.95082,0.42198,
309.999,36.55393,-0.95346,0.42273,
310.099,36.5635,-0.9559,0.42301,
310.199,36.57306,-0.95776,0.42363,
310.299,36.58261,-0.95988,0.42329,
310.399,36.59225,-0.96228,0.42446,
310.499,36.60185,-0.96482,0.42361,
310.599,36.61138,-0.96596,0.42396,
310.699,36.62092,-0.96763,0.4239,
310.799,36.63051,-0.97022,0.42401,
310.899,36.6401,-0.97327,0.42559,
310.999,36.64967,-0.97537,0.42525,
311.099,36.6593,-0.97758,0.42422,
311.199,36.66889,-0.97994,0.42533,
311.299,36.6785,-0.98293,0.42568,
311.399,36.68808,-0.98496,0.42627,
311.499,36.69764,-0.98702,0.42877,
311.599,36.70723,-0.98953,0.42586,
311.699,36.71678,-0.99259,0.42559,
311.799,36.72629,-0.99495,0.42709,
311.899,36.73584,-0.9972,0.42817,
311.999,36.74539,-0.99989,0.42711,
312.099,36.75494,-1.003,0.42727,
312.199,36.76453,-1.0054,0.42863,
312.299,36.77415,-1.00705,0.42772,
312.399,36.78378,-1.00918,0.42658,
312.499,36.79337,-1.01155,0.42702,
312.599,36.80295,-1.01391,0.42776,
312.699,36.81254,-1.01577,0.42549,
312.799,36.82213,-1.01796,0.42637,
312.899,36.83173,-1.02045,0.42754,
312.999,36.84129,-1.02287,0.42717,
313.099,36.85084,-1.0245,0.42672,
313.199,36.86041,-1.0263,0.42689,
313.299,36.86996,-1.02852,0.42594,
313.399,36.87954,-1.03126,0.42789,
313.499,36.88903,-1.03336,0.42827,
313.599,36.89861,-1.03564,0.42762,
313.699,36.90821,-1.0381,0.42805,
313.799,36.9178,-1.04108,0.42747,
313.899,36.92742,-1.04319,0.42829,
313.999,36.93706,-1.04517,0.42683,
314.099,36.94669,-1.04749,0.42674,
314.199,36.95631,-1.05024,0.42827,
314.299,36.96595,-1.05244,0.42873,
314.399,36.97554,-1.05448,0.42903,
314.499,36.98508,-1.05694,0.42858,
314.599,36.99467,-1.05989,0.42851,
314.699,37.00424,-1.06254,0.42989,
314.799,37.01381,-1.06466,0.42953,
314.899,37.02347,-1.06739,0.42701,
314.999,37.03308,-1.07072,0.42637,
315.099,37.04269,-1.07408,0.42792,
315.199,37.05231,-1.07651,0.42923,
315.299,37.06191,-1.07919,0.43109,
315.399,37.07151,-1.0821,0.43051,
315.499,37.0811,-1.08496,0.42786,
315.599,37.09069,-1.08679,0.428,
315.699,37.10039,-1.08883,0.42886,
315.799,37.11001,-1.09127,0.42694,
315.899,37.11964,-1.09382,0.43071,
315.999,37.12922,-1.09572,0.42945,
316.099,37.13882,-1.09788,0.43065,
316.199,37.14842,-1.10053,0.42786,
316.299,37.15801,-1.10373,0.42839,
316.399,37.16763,-1.10609,0.43287,
316.499,37.17722,-1.10856,0.43034,
316.599,37.18682,-1.11141,0.43101,
316.699,37.19645,-1.1147,0.43269,
316.799,37.20606,-1.1174,0.42979,
316.899,37.21569,-1.11993,0.42913,
316.999,37.22531,-1.12279,0.4315,
317.099,37.23489,-1.12596,0.43031,
317.199,37.24451,-1.12864,0.42819,
317.299,37.25415,-1.13072,0.42881,
317.399,37.26377,-1.13315,0.4292,
317.499,37.27338,-1.13602,0.43003,
317.599,37.283,-1.13885,0.43197,
317.699,37.29264,-1.14087,0.43158,
317.799,37.30226,-1.14314,0.42958,
317.899,37.31185,-1.14566,0.43107,
317.999,37.32144,-1.1483,0.43096,
318.099,37.33109,-1.15017,0.42945,
318.199,37.34076,-1.15231,0.42815,
318.299,37.35043,-1.1548,0.43023,
318.399,37.36005,-1.15786,0.43076,
318.499,37.36967,-1.15997,0.42921,
318.599,37.37928,-1.16237,0.42963,
318.699,37.38891,-1.16514,0.4285,
318.799,37.39849,-1.16873,0.42924,
318.899,37.40806,-1.17141,0.43022,
318.999,37.4177,-1.17406,0.43016,
319.099,37.42732,-1.17692,0.42876,
319.199,37.43696,-1.1804,0.42915,
319.299,37.44664,-1.18316,0.43123,
319.399,37.45624,-1.18561,0.43211,
319.499,37.46581,-1.18843,0.43101,
319.599,37.47545,-1.19203,0.43164,
319.699,37.48507,-1.19513,0.43056,
319.799,37.49467,-1.19769,0.43024,
319.899,37.50427,-1.20055,0.43144,
319.999,37.51386,-1.20354,0.43134,
320.099,37.52352,-1.2063,0.43202,
320.199,37.53315,-1.20835,0.43199,
320.299,37.5427,-1.21075,0.43246,
320.399,37.55226,-1.21353,0.42965,
320.499,37.56183,-1.21645,0.42862,
320.599,37.57144,-1.21863,0.42954,
320.699,37.58102,-1.22118,0.43123,
320.799,37.59064,-1.22402,0.43108,
320.899,37.60023,-1.22802,0.42995,
320.999,37.60985,-1.2301,0.42998,
321.099,37.61945,-1.23261,0.4297,
321.199,37.62905,-1.23532,0.42797,
321.299,37.63865,-1.23851,0.43044,
321.399,37.64824,-1.24082,0.42961,
321.499,37.65781,-1.24316,0.42911,
321.599,37.66742,-1.24571,0.43006,
321.699,37.67705,-1.24885,0.42949,
321.799,37.68664,-1.25141,0.42776,
321.899,37.69625,-1.25384,0.42836,
321.999,37.70586,-1.25668,0.42949,
322.099,37.7155,-1.26027,0.42992,
322.199,37.7251,-1.26338,0.43071,
322.299,37.73464,-1.26583,0.43062,
322.399,37.74424,-1.26874,0.42988,
322.499,37.75391,-1.27196,0.4297,
322.599,37.76357,-1.27479,0.43093,
322.699,37.77316,-1.27698,0.43223,
322.799,37.78274,-1.27959,0.42985,
322.899,37.79236,-1.28262,0.42891,
322.999,37.80199,-1.28587,0.43163,
323.099,37.81166,-1.28826,0.43126,
323.199,37.82135,-1.29108,0.4327,
323.299,37.83099,-1.2941,0.43103,
323.399,37.84059,-1.29731,0.43073,
323.499,37.8502,-1.29916,0.42999,
323.599,37.85984,-1.30128,0.4308,
323.699,37.86947,-1.3041,0.43103,
323.799,37.87912,-1.30741,0.43177,
323.899,37.88873,-1.30989,0.43229,
323.999,37.89835,-1.31254,0.43009,
324.099,37.90802,-1.31572,0.43234,
324.199,37.91764,-1.31938,0.42873,
324.299,37.92726,-1.32214,0.4297,
324.399,37.93693,-1.32475,0.43183,
324.499,37.94658,-1.32775,0.43166,
324.599,37.95616,-1.3314,0.4308,
324.699,37.96574,-1.33443,0.43045,
324.799,37.97539,-1.33714,0.43183,
324.899,37.98505,-1.34025,0.43132,
324.999,37.99474,-1.3439,0.43146,
325.099,38.00441,-1.34707,0.43147,
325.199,38.01404,-1.34942,0.43132,
325.299,38.02368,-1.35215,0.43438,
325.399,38.03336,-1.35528,0.43513,
325.499,38.04308,-1.35844,0.43521,
325.599,38.05277,-1.36084,0.43556,
325.699,38.06247,-1.3637,0.43602,
325.799,38.07211,-1.36691,0.43535,
325.899,38.08176,-1.37027,0.43314,
325.999,38.09139,-1.37263,0.43607,
326.099,38.10108,-1.37534,0.43447,
326.199,38.11073,-1.37836,0.43281,
326.299,38.12039,-1.38184,0.43612,
326.399,38.13002,-1.38436,0.43412,
326.499,38.13964,-1.3872,0.4373,
326.599,38.14929,-1.39024,0.43613,
326.699,38.15897,-1.39378,0.43537,
326.799,38.16872,-1.39632,0.43566,
326.899,38.17837,-1.399,0.43494,
326.999,38.18801,-1.40197,0.4352,
327.099,38.1977,-1.40569,0.43647,
327.199,38.20729,-1.40854,0.43428,
327.299,38.21693,-1.41133,0.43542,
327.399,38.2266,-1.41449,0.43603,
327.499,38.23622,-1.41819,0.43531,
327.599,38.24581,-1.42116,0.43663,
327.699,38.25541,-1.42373,0.43739,
327.799,38.26502,-1.42674,0.43804,
327.899,38.27465,-1.43018,0.43763,
327.999,38.28431,-1.43326,0.43552,
328.099,38.29399,-1.43583,0.43703,
328.199,38.30363,-1.43875,0.43805,
328.299,38.31327,-1.44211,0.43598,
328.399,38.32296,-1.44555,0.4368,
328.499,38.33263,-1.44804,0.43769,
328.599,38.34234,-1.45095,0.43816,
328.699,38.35203,-1.45391,0.43751,
328.799,38.36171,-1.45698,0.43964,
328.899,38.37136,-1.45915,0.43663,
328.999,38.38101,-1.46174,0.43643,
329.099,38.39066,-1.46477,0.43729,
329.199,38.4003,-1.46847,0.4389,
329.299,38.40985,-1.47096,0.43969,
329.399,38.4196,-1.47384,0.4383,
329.499,38.4293,-1.47689,0.4393,
329.599,38.43899,-1.48044,0.43825,
329.699,38.44866,-1.48295,0.43787,
329.799,38.45838,-1.48575,0.43683,
329.899,38.46809,-1.48888,0.43905,
329.999,38.47776,-1.49344,0.43609,
330.099,38.48732,-1.49709,0.43901,
330.199,38.49692,-1.49996,0.43812,
330.299,38.50657,-1.50325,0.43728,
330.399,38.51623,-1.50707,0.43853,
330.499,38.5259,-1.51002,0.43924,
330.599,38.53556,-1.51262,0.43985,
330.699,38.54525,-1.51571,0.44017,
330.799,38.55497,-1.51933,0.43873,
330.899,38.56466,-1.52242,0.43743,
330.999,38.57433,-1.52502,0.43893,
331.099,38.58403,-1.52816,0.43962,
331.199,38.59372,-1.53164,0.43964,
331.299,38.60341,-1.53481,0.43995,
331.399,38.61311,-1.53718,0.44005,
331.499,38.62285,-1.53994,0.44152,
331.599,38.63246,-1.54309,0.44068,
331.699,38.64211,-1.54644,0.44111,
331.799,38.65175,-1.54891,0.44093,
331.899,38.6614,-1.55184,0.43922,
331.999,38.67102,-1.5552,0.44144,
332.099,38.68063,-1.55884,0.44079,
332.199,38.6903,-1.56136,0.44226,
332.299,38.70008,-1.56438,0.44265,
332.399,38.70973,-1.56798,0.44249,
332.499,38.7194,-1.57108,0.44221,
332.599,38.7291,-1.57405,0.44433,
332.699,38.73874,-1.57727,0.44236,
332.799,38.7484,-1.581,0.44266,
332.899,38.75802,-1.58511,0.44213,
332.999,38.76758,-1.58797,0.44084,
333.099,38.77722,-1.59068,0.44188,
333.199,38.78686,-1.59381,0.44452,
333.299,38.7964,-1.59748,0.44211,
333.399,38.80596,-1.60053,0.44123,
333.499,38.8156,-1.60339,0.44358,
333.599,38.82525,-1.6069,0.44295,
333.699,38.8349,-1.61115,0.44299,
333.799,38.84454,-1.61494,0.44378,
333.899,38.85418,-1.61786,0.44425,
333.999,38.86384,-1.62098,0.44383,
334.099,38.8735,-1.62456,0.44298,
334.199,38.88315,-1.62802,0.44493,
334.299,38.89286,-1.63051,0.44385,
334.399,38.90256,-1.63345,0.44367,
334.499,38.91224,-1.63671,0.44442,
334.599,38.92192,-1.64015,0.44584,
334.699,38.93153,-1.6425,0.44614,
334.799,38.94114,-1.6453,0.44342,
334.899,38.95081,-1.64858,0.44529,
334.999,38.96047,-1.65258,0.44574,
335.099,38.97013,-1.65531,0.44497,
335.199,38.97985,-1.65841,0.44421,
335.299,38.98949,-1.66195,0.4432,
335.399,38.99917,-1.66688,0.44465,
335.499,39.00893,-1.66972,0.44636,
335.599,39.01862,-1.6726,0.44453,
335.699,39.02828,-1.67579,0.4469,
335.799,39.03792,-1.67982,0.44723,
335.899,39.04755,-1.68282,0.44533,
335.999,39.0572,-1.68564,0.44719,
336.099,39.06685,-1.6888,0.44548,
336.199,39.07654,-1.69247,0.44505,
336.299,39.08622,-1.6953,0.44499,
336.399,39.09587,-1.69781,0.44437,
336.499,39.10545,-1.7007,0.44545,
336.599,39.11506,-1.70414,0.44674,
336.699,39.12474,-1.70737,0.4448,
336.799,39.13442,-1.71015,0.44185,
336.899,39.14412,-1.71341,0.44165,
336.999,39.15381,-1.71717,0.44292,
337.099,39.16346,-1.7206,0.44485,
337.199,39.17314,-1.72318,0.44468,
337.299,39.18285,-1.72614,0.44419,
337.399,39.19247,-1.72952,0.44614,
337.499,39.20209,-1.7332,0.44595,
337.599,39.21174,-1.73613,0.44432,
337.699,39.22141,-1.73946,0.44301,
337.799,39.23108,-1.74304,0.44247,
337.899,39.24073,-1.74701,0.44399,
337.999,39.25043,-1.74985,0.44536,
338.099,39.26013,-1.75305,0.44615,
338.199,39.26978,-1.75644,0.4458,
338.299,39.27945,-1.76028,0.44473,
338.399,39.28908,-1.76299,0.44693,
338.499,39.29876,-1.76522,0.4459,
338.599,39.30843,-1.76766,0.44495,
338.699,39.31815,-1.77095,0.44612,
338.799,39.32783,-1.77353,0.44438,
338.899,39.33747,-1.77616,0.4433,
338.999,39.34714,-1.77911,0.44199,
339.099,39.35681,-1.78276,0.44214,
339.199,39.36643,-1.78588,0.44302,
339.299,39.37608,-1.7889,0.44249,
339.399,39.38569,-1.7924,0.44215,
339.499,39.39532,-1.7965,0.44223,
339.599,39.40501,-1.8,0.44313,
339.699,39.41468,-1.80281,0.4436,
339.799,39.42438,-1.80602,0.44219,
339.899,39.43409,-1.80977,0.4414,
339.999,39.44377,-1.81331,0.43995,
340.099,39.45348,-1.81599,0.43864,
340.199,39.46314,-1.81907,0.44098,
340.299,39.4728,-1.82275,0.44113,
340.399,39.48245,-1.82651,0.43927,
340.499,39.49213,-1.82906,0.43955,
340.599,39.50184,-1.83216,0.43785,
340.699,39.51149,-1.83578,0.43663,
340.799,39.5212,-1.83961,0.43821,
340.899,39.53087,-1.84207,0.4399,
340.999,39.54053,-1.84487,0.43785,
341.099,39.55021,-1.84794,0.43735,
341.199,39.5599,-1.8505,0.43737,
341.299,39.5696,-1.85273,0.43842,
341.399,39.57931,-1.85558,0.43798,
341.499,39.58896,-1.85878,0.43916,
341.599,39.59871,-1.8629,0.4335,
341.699,39.6084,-1.86561,0.43476,
341.799,39.61811,-1.86944,0.43755,
341.899,39.6278,-1.87333,0.43565,
341.999,39.63745,-1.87739,0.43313,
342.099,39.64716,-1.88061,0.43361,
342.199,39.65684,-1.88374,0.43645,
342.299,39.66648,-1.88712,0.4356,
342.399,39.67619,-1.89113,0.4347,
342.499,39.68592,-1.89445,0.43449,
342.599,39.69564,-1.89748,0.43364,
342.699,39.70528,-1.90163,0.43339,
342.799,39.71495,-1.90594,0.43373,
342.899,39.72465,-1.90917,0.43326,
342.999,39.73429,-1.91185,0.43269,
343.099,39.74394,-1.91485,0.43088,
343.199,39.7536,-1.9184,0.43025,
343.299,39.76324,-1.92184,0.43264,
343.399,39.77287,-1.92424,0.43108,
343.499,39.78251,-1.92645,0.42971,
343.599,39.7922,-1.92947,0.42924,
343.699,39.80189,-1.93347,0.42871,
343.799,39.81149,-1.93626,0.42663,
343.899,39.82115,-1.9389,0.42645,
343.999,39.83083,-1.94186,0.42624,
344.099,39.84046,-1.94555,0.4254,
344.199,39.85011,-1.94806,0.42387,
344.299,39.85969,-1.95026,0.4249,
344.399,39.86932,-1.95255,0.4244,
344.499,39.87899,-1.95582,0.42333,
344.599,39.88862,-1.95852,0.42147,
344.699,39.8982,-1.96137,0.42352,
344.799,39.90781,-1.96472,0.42101,
344.899,39.91749,-1.96863,0.42077,
344.999,39.92714,-1.97146,0.42281,
345.099,39.93678,-1.97404,0.42152,
345.199,39.94642,-1.97705,0.42044,
345.299,39.95605,-1.98057,0.42029,
345.399,39.9657,-1.98346,0.41966,
345.499,39.97534,-1.98612,0.41792,
345.599,39.98498,-1.9893,0.41683,
345.699,39.99463,-1.99304,0.41744,
345.799,40.00427,-1.99631,0.41777,
345.899,40.01393,-1.99879,0.41777,
345.999,40.02358,-2.00163,0.41557,
346.099,40.03319,-2.00502,0.41328,
346.199,40.04283,-2.00856,0.41488,
346.299,40.05249,-2.01098,0.4142,
346.399,40.06214,-2.01385,0.41282,
346.499,40.07184,-2.0173,0.41315,
346.599,40.08151,-2.02089,0.41361,
346.699,40.09117,-2.02336,0.41215,
346.799,40.10085,-2.02617,0.41068,
346.899,40.11055,-2.02929,0.41135,
346.999,40.1202,-2.03277,0.40715,
347.099,40.12989,-2.0352,0.40722,
347.199,40.13952,-2.03856,0.40711,
347.299,40.14917,-2.04225,0.40557,
347.399,40.15892,-2.04607,0.4045,
347.499,40.16861,-2.04861,0.40416,
347.599,40.17827,-2.05126,0.40318,
347.699,40.18792,-2.05443,0.40303,
347.799,40.1976,-2.05812,0.40159,
347.899,40.20729,-2.06082,0.40136,
347.999,40.21697,-2.06324,0.40139,
348.099,40.22668,-2.06605,0.40008,
348.199,40.2364,-2.06958,0.39761,
348.299,40.2461,-2.07322,0.39752,
348.399,40.25577,-2.07617,0.3987,
348.499,40.26542,-2.07897,0.39924,
348.599,40.27509,-2.08245,0.3978,
348.699,40.28478,-2.08539,0.39396,
348.799,40.29445,-2.0877,0.39247,
348.899,40.30408,-2.09052,0.39334,
348.999,40.3137,-2.09386,0.39185,
349.099,40.32339,-2.09704,0.39097,
349.199,40.33303,-2.09944,0.39105,
349.299,40.34263,-2.10227,0.38887,
349.399,40.35231,-2.10552,0.38926,
349.499,40.36196,-2.10883,0.3877,
349.599,40.37157,-2.11091,0.38449,
349.699,40.38123,-2.11289,0.38563,
349.799,40.39087,-2.11515,0.38621,
349.899,40.40054,-2.11865,0.38332,
349.999,40.4102,-2.12106,0.38483,
350.099,40.41986,-2.12393,0.38364,
350.199,40.42948,-2.12716,0.38148,
350.299,40.43907,-2.1312,0.37995,
350.399,40.44868,-2.13404,0.3779,
350.499,40.45826,-2.1369,0.37792,
350.599,40.46789,-2.14002,0.37743,
350.699,40.47756,-2.1434,0.37636,
350.799,40.48717,-2.14585,0.37585,
350.899,40.49677,-2.14806,0.37465,
350.999,40.50639,-2.15054,0.37561,
351.099,40.51608,-2.15365,0.37433,
351.199,40.52574,-2.15635,0.3719,
351.299,40.53536,-2.15861,0.37211,
351.399,40.54504,-2.16127,0.37024,
351.499,40.55474,-2.16438,0.36863,
351.599,40.56438,-2.16771,0.3681,
351.699,40.574,-2.17085,0.36675,
351.799,40.58363,-2.17373,0.36701,
351.899,40.59328,-2.17688,0.36474,
351.999,40.60295,-2.17993,0.36296,
352.099,40.61259,-2.1822,0.36348,
352.199,40.62218,-2.18494,0.35994,
352.299,40.63181,-2.18813,0.35964,
352.399,40.64146,-2.19152,0.36016,
352.499,40.65109,-2.19387,0.35946,
352.599,40.66073,-2.19645,0.358,
352.699,40.67043,-2.19935,0.3561,
352.799,40.68007,-2.20241,0.35657,
352.899,40.6897,-2.20441,0.35582,
352.999,40.69935,-2.20672,0.35331,
353.099,40.70899,-2.20907,0.35105,
353.199,40.71864,-2.21112,0.35028,
353.299,40.72823,-2.213,0.35036,
353.399,40.73786,-2.21514,0.3479,
353.499,40.74746,-2.21772,0.34733,
353.599,40.75706,-2.22092,0.3449,
353.699,40.76666,-2.22331,0.34462,
353.799,40.77626,-2.22554,0.34397,
353.899,40.78588,-2.22807,0.34186,
353.999,40.7955,-2.23109,0.34048,
354.099,40.80512,-2.23355,0.33888,
354.199,40.81471,-2.23539,0.33729,
354.299,40.82431,-2.23767,0.33656,
354.399,40.83395,-2.24053,0.33568,
354.499,40.84358,-2.2433,0.33435,
354.599,40.85317,-2.24534,0.33302,
354.699,40.86282,-2.24777,0.33215,
354.799,40.87246,-2.25056,0.33058,
354.899,40.88206,-2.25332,0.32736,
354.999,40.89167,-2.25517,0.32847,
355.099,40.90133,-2.25728,0.32643,
355.199,40.911,-2.25908,0.32457,
355.299,40.92063,-2.2612,0.32221,
355.399,40.93027,-2.26311,0.32369,
355.499,40.93989,-2.26543,0.32288,
355.599,40.94958,-2.26817,0.32294,
355.699,40.95923,-2.27138,0.32029,
355.799,40.96886,-2.27356,0.3181,
355.899,40.97849,-2.27582,0.31764,
355.999,40.98808,-2.27839,0.31501,
356.099,40.99773,-2.28122,0.31426,
356.199,41.00736,-2.28328,0.31436,
356.299,41.01703,-2.28535,0.31319,
356.399,41.02674,-2.2878,0.31086,
356.499,41.03642,-2.29062,0.30899,
356.599,41.04606,-2.2928,0.3067,
356.699,41.05573,-2.29479,0.30535,
356.799,41.06542,-2.29686,0.3042,
356.899,41.07505,-2.2998,0.30357,
356.999,41.08472,-2.30244,0.30126,
357.099,41.09445,-2.30421,0.29968,
357.199,41.10414,-2.30646,0.29941,
357.299,41.11376,-2.30924,0.29621,
357.399,41.12342,-2.31197,0.29533,
357.499,41.13312,-2.31383,0.29573,
357.599,41.14281,-2.31618,0.29555,
357.699,41.15249,-2.31885,0.29376,
357.799,41.16214,-2.32141,0.29003,
357.899,41.17181,-2.32305,0.29001,
357.999,41.18146,-2.32512,0.28849,
358.099,41.19115,-2.32741,0.28672,
358.199,41.20087,-2.32993,0.28596,
358.299,41.21051,-2.33169,0.28191,
358.399,41.22017,-2.33373,0.28027,
358.499,41.22981,-2.33594,0.28051,
358.599,41.23944,-2.33809,0.27893,
358.699,41.2491,-2.33919,0.27826,
358.799,41.25876,-2.34061,0.27457,
358.899,41.26841,-2.34349,0.27303,
358.999,41.2781,-2.34504,0.27027,
359.099,41.28779,-2.3471,0.27034,
359.199,41.29741,-2.3497,0.27133,
359.299,41.30701,-2.35142,0.26825,
359.399,41.31669,-2.35439,0.26561,
359.499,41.32638,-2.35639,0.26458,
359.599,41.33604,-2.35805,0.26437,
359.699,41.34569,-2.36033,0.26098,
359.799,41.35532,-2.36182,0.26086,
359.899,41.36496,-2.36402,0.26099,
359.999,41.3746,-2.36609,0.25768,
360.099,41.38427,-2.36744,0.25641,
360.199,41.39393,-2.36981,0.25561,
360.299,41.40357,-2.37176,0.25505,
360.399,41.41324,-2.37396,0.25307,
360.499,41.42295,-2.37667,0.25011,
360.599,41.43261,-2.37788,0.24926,
360.699,41.44226,-2.38005,0.24913,
360.799,41.45192,-2.38177,0.24825,
360.899,41.46161,-2.38328,0.24619,
360.999,41.47129,-2.38544,0.24477,
361.099,41.48095,-2.38647,0.24343,
361.199,41.49057,-2.3883,0.24095,
361.299,41.50025,-2.38953,0.24101,
361.399,41.50996,-2.39071,0.2396,
361.499,41.51961,-2.39359,0.23886,
361.599,41.52926,-2.395,0.23627,
361.699,41.53892,-2.39702,0.23574,
361.799,41.54856,-2.39933,0.23521,
361.899,41.55825,-2.40081,0.23452,
361.999,41.56797,-2.40305,0.23124,
362.099,41.5777,-2.40414,0.2313,
362.199,41.58741,-2.40538,0.22926,
362.299,41.59713,-2.4071,0.2295,
362.399,41.60685,-2.40828,0.2266,
362.499,41.61658,-2.41054,0.22385,
362.599,41.62628,-2.41209,0.22434,
362.699,41.63596,-2.41343,0.22328,
362.799,41.64567,-2.41552,0.22018,
362.899,41.6554,-2.41695,0.2182,
362.999,41.66507,-2.41863,0.21801,
363.099,41.67476,-2.42006,0.21909,
363.199,41.68445,-2.42097,0.21883,
363.299,41.69412,-2.4226,0.21585,
363.399,41.70383,-2.42396,0.21548,
363.499,41.71348,-2.4259,0.21481,
363.599,41.72313,-2.42835,0.21099,
363.699,41.73287,-2.42974,0.21208,
363.799,41.74257,-2.43203,0.21216,
363.899,41.75226,-2.4338,0.20924,
363.999,41.76195,-2.43539,0.20865,
364.099,41.77157,-2.43768,0.20623,
364.199,41.78123,-2.43845,0.20419,
364.299,41.79088,-2.44014,0.20602,
364.399,41.80056,-2.44179,0.20423,
364.499,41.81024,-2.44309,0.20268,
364.599,41.81994,-2.44522,0.20129,
364.699,41.82961,-2.44628,0.20053,
364.799,41.83926,-2.44784,0.19816,
364.899,41.84893,-2.44919,0.19694,
364.999,41.85855,-2.45008,0.19496,
365.099,41.86822,-2.45171,0.19425,
365.199,41.87792,-2.45219,0.19307,
365.299,41.88757,-2.4538,0.19318,
365.399,41.89727,-2.45482,0.19279,
365.499,41.90696,-2.45586,0.18826,
365.599,41.91662,-2.45779,0.18861,
365.699,41.92635,-2.45921,0.19002,
365.799,41.93607,-2.4614,0.18891,
365.899,41.94569,-2.46302,0.18773,
365.999,41.95537,-2.46434,0.18573,
366.099,41.96508,-2.46552,0.18416,
366.199,41.97477,-2.4664,0.18371,
366.299,41.9845,-2.4675,0.1828,
366.399,41.99419,-2.46865,0.18278,
366.499,42.00385,-2.46983,0.18164,
366.599,42.01351,-2.47079,0.17872,
366.699,42.02316,-2.47225,0.17698,
366.799,42.03286,-2.47335,0.17603,
366.899,42.04256,-2.47449,0.17612,
366.999,42.05226,-2.47595,0.17454,
367.099,42.06199,-2.47669,0.17638,
367.199,42.07172,-2.47825,0.17275,
367.299,42.0814,-2.47997,0.17375,
367.399,42.09109,-2.48132,0.17064,
367.499,42.1008,-2.48341,0.17087,
367.599,42.11051,-2.48422,0.17041,
367.699,42.12019,-2.48574,0.1696,
367.799,42.12991,-2.48712,0.16738,
367.899,42.13963,-2.48775,0.16616,
367.999,42.14932,-2.48935,0.16662,
368.099,42.15908,-2.49005,0.16856,
368.199,42.16876,-2.49074,0.16434,
368.299,42.17845,-2.49178,0.1637,
368.399,42.18813,-2.49307,0.16239,
368.499,42.19778,-2.4949,0.16321,
368.599,42.2075,-2.49599,0.16197,
368.699,42.2172,-2.49729,0.16225,
368.799,42.22693,-2.49832,0.16057,
368.899,42.23662,-2.49968,0.1584,
368.999,42.24632,-2.50083,0.15702,
369.099,42.25603,-2.50199,0.15621,
369.199,42.26578,-2.50346,0.15763,
369.299,42.27549,-2.50466,0.15626,
369.399,42.28519,-2.50559,0.15552,
369.499,42.29491,-2.50565,0.15557,
369.599,42.3046,-2.50654,0.15344,
369.699,42.31429,-2.50748,0.1526,
369.799,42.32399,-2.50785,0.15132,
369.899,42.33374,-2.50901,0.14987,
369.999,42.34344,-2.5099,0.15084,
370.099,42.35311,-2.51064,0.15228,
370.199,42.36281,-2.5105,0.15108,
370.299,42.37246,-2.51184,0.1494,
370.399,42.38215,-2.51263,0.1498,
370.499,42.39179,-2.51381,0.14955,
370.599,42.40153,-2.51456,0.14793,
370.699,42.41125,-2.51594,0.14865,
370.799,42.42096,-2.51607,0.14762,
370.899,42.43066,-2.51771,0.14635,
370.999,42.44036,-2.51844,0.14676,
371.099,42.45007,-2.51972,0.14512,
371.199,42.4598,-2.52024,0.14371,
371.299,42.4695,-2.52132,0.14252,
371.399,42.47914,-2.52184,0.14146,
371.499,42.48882,-2.52309,0.14162,
371.599,42.49849,-2.52377,0.14173,
371.699,42.50817,-2.52491,0.14294,
