##Temp./°C,Time/min,Mass loss(subtr.)/mg,DSC(subtr.)/mW,Sensit./(uV/mW)
503.184,160.32551999999998,-3.24985,-0.03046701,0.82629
503.284,160.35883,-3.2498099999999996,-0.03059617,0.8262
503.384,160.39197,-3.24967,-0.0289415,0.82611
503.484,160.42521000000002,-3.2488200000000003,-0.02455825,0.8260200000000001
503.584,160.45848999999998,-3.24883,-0.0316112,0.8259299999999999
503.684,160.49188999999998,-3.2498299999999998,-0.02620293,0.82584
503.784,160.52521000000002,-3.2498099999999996,-0.02779262,0.82575
503.884,160.55879,-3.2498099999999996,-0.0250798,0.8256600000000001
503.984,160.5922,-3.2498099999999996,-0.02568968,0.82557
504.084,160.62562,-3.2497599999999998,-0.02385988,0.8254799999999999
504.184,160.65895,-3.25113,-0.02859345,0.82539
504.284,160.69247,-3.25113,-0.03309937,0.8253
504.384,160.72579,-3.25113,-0.03417589,0.82521
504.484,160.75906,-3.25113,-0.03327841,0.8251200000000001
504.584,160.7927,-3.25113,-0.03865049,0.8250299999999999
504.684,160.82629,-3.25113,-0.03822299,0.8249299999999999
504.784,160.85967,-3.25113,-0.03532461,0.82484
504.884,160.89303,-3.25254,-0.03268526,0.82475
504.984,160.92657,-3.25244,-0.03294932,0.8246600000000001
505.084,160.95998,-3.25244,-0.0294739,0.82457
505.184,160.99346,-3.25244,-0.03516474,0.8244799999999999
505.284,161.02683000000002,-3.25245,-0.03810251,0.82439
505.384,161.06024,-3.25277,-0.03688999,0.8243
505.484,161.09386999999998,-3.25277,-0.03416865,0.82421
505.584,161.12726999999998,-3.25278,-0.0355506,0.8241200000000001
505.684,161.16064,-3.2530900000000003,-0.03371286,0.8240299999999999
505.784,161.19402,-3.2531,-0.03415613,0.82394
505.884,161.22738999999999,-3.2531,-0.03351825,0.82385
505.984,161.26071000000002,-3.2531,-0.03591632,0.82376
506.084,161.29404,-3.2531,-0.02794867,0.8236700000000001
506.184,161.32735,-3.2531,-0.03049378,0.82358
506.284,161.3606,-3.2531,-0.03776545,0.8234899999999999
506.384,161.39378,-3.2531,-0.03416091,0.8234
506.484,161.42717,-3.2534,-0.03687514,0.82331
506.584,161.46062,-3.2531,-0.02965184,0.8232200000000001
506.684,161.49408,-3.2531,-0.03499001,0.8231299999999999
506.784,161.52748,-3.2531,-0.02680008,0.82304
506.884,161.56094,-3.2531,-0.02961827,0.82295
506.984,161.59437,-3.25358,-0.03006541,0.82286
507.084,161.62759,-3.25442,-0.03893296,0.8227700000000001
507.184,161.66089,-3.25442,-0.04610133,0.82268
507.284,161.69412,-3.25442,-0.03674583,0.8225899999999999
507.384,161.72738,-3.25442,-0.03412361,0.8225
507.484,161.76077,-3.25442,-0.03346306,0.8224100000000001
507.584,161.79415,-3.25449,-0.03600735,0.82232
507.684,161.82752,-3.2560599999999997,-0.04277636,0.8222200000000001
507.784,161.86088999999998,-3.2560599999999997,-0.04362084,0.8221299999999999
507.884,161.89418,-3.2560599999999997,-0.03985221,0.82204
507.984,161.92756,-3.2560599999999997,-0.03741761,0.82195
508.084,161.96091,-3.2560599999999997,-0.04796775,0.82186
508.184,161.99424,-3.25573,-0.05038242,0.8217700000000001
508.284,162.02756000000002,-3.25515,-0.04202311,0.82168
508.384,162.06108,-3.25475,-0.04156843,0.8215899999999999
508.484,162.09441999999999,-3.2549200000000003,-0.03842368,0.8215
508.584,162.1277,-3.25508,-0.0413463,0.8214100000000001
508.684,162.161,-3.25508,-0.04311628,0.82132
508.784,162.19423999999998,-3.25508,-0.03863046,0.8212299999999999
508.884,162.22751,-3.25563,-0.03398943,0.82114
508.984,162.26086,-3.2560700000000002,-0.04307324,0.82105
509.084,162.29412,-3.2560700000000002,-0.03778893,0.82096
509.184,162.32753,-3.25664,-0.03230293,0.8208700000000001
509.284,162.36096,-3.25707,-0.04013278,0.8207700000000001
509.384,162.39432,-3.25738,-0.03896928,0.82068
509.484,162.42758999999998,-3.25603,-0.04320249,0.8205899999999999
509.584,162.46093,-3.25656,-0.04049394,0.8205
509.684,162.49425,-3.25845,-0.03594132,0.8204100000000001
509.784,162.52753,-3.2587,-0.0386708,0.82032
509.884,162.56065,-3.2587,-0.03813169,0.8202299999999999
509.984,162.59406,-3.25862,-0.04521043,0.82014
510.084,162.62746,-3.25671,-0.0443985,0.82005
510.184,162.66087,-3.25672,-0.037605,0.81996
510.284,162.69423999999998,-3.25672,-0.03851708,0.8198700000000001
510.384,162.72778,-3.25672,-0.03763808,0.81978
510.484,162.76113,-3.2572400000000004,-0.03492055,0.81968
510.584,162.79464,-3.25805,-0.04020062,0.8195899999999999
510.684,162.828,-3.2580400000000003,-0.03854561,0.8195
510.784,162.86141,-3.25853,-0.03881718,0.8194100000000001
510.884,162.8949,-3.25903,-0.03682207,0.81932
510.984,162.92831,-3.25903,-0.03884459,0.8192299999999999
511.084,162.96167,-3.25903,-0.04831328,0.81914
511.184,162.99505,-3.25903,-0.0516963,0.81905
511.284,163.02843000000001,-3.25903,-0.04775367,0.81896
511.384,163.06183000000001,-3.25904,-0.04185954,0.81887
511.484,163.09524,-3.2593900000000002,-0.0424718,0.81877
511.584,163.12864,-3.25936,-0.04526561,0.81868
511.684,163.16211,-3.25937,-0.04517719,0.8185899999999999
511.784,163.19555,-3.26051,-0.0357469,0.8185
511.884,163.229,-3.26068,-0.0475907,0.8184100000000001
511.984,163.26256,-3.26068,-0.04157857,0.8183199999999999
512.084,163.29603,-3.26068,-0.04465247,0.81823
512.184,163.32941,-3.26068,-0.04676753,0.81814
512.284,163.36281,-3.26068,-0.04907251,0.81805
512.384,163.39628000000002,-3.26068,-0.03899844,0.81795
512.484,163.42963,-3.26068,-0.04124249,0.81786
512.584,163.46303999999998,-3.26068,-0.0427561,0.81777
512.684,163.49645,-3.2607,-0.03404013,0.8176800000000001
512.784,163.52996000000002,-3.26133,-0.04520042,0.8175899999999999
512.884,163.56327,-3.26135,-0.04195484,0.8175
512.984,163.59662,-3.26175,-0.04092292,0.8174100000000001
513.084,163.62996,-3.2610099999999997,-0.04095951,0.8173199999999999
513.184,163.66339,-3.2610099999999997,-0.02481712,0.81722
513.284,163.6968,-3.2610099999999997,-0.03391854,0.81713
513.384,163.73013999999998,-3.2610099999999997,-0.03441069,0.81704
513.484,163.76343,-3.2610099999999997,-0.04230624,0.81695
513.584,163.79685,-3.2610099999999997,-0.04354083,0.81686
513.684,163.83028000000002,-3.2610099999999997,-0.03972317,0.81677
513.784,163.86356999999998,-3.2610099999999997,-0.03189334,0.8166800000000001
513.884,163.89703,-3.26096,-0.03156304,0.81658
513.984,163.93039,-3.26199,-0.03578295,0.8164899999999999
514.084,163.96381,-3.26199,-0.03634531,0.8164
514.184,163.99716999999998,-3.26199,-0.03144582,0.8163100000000001
514.284,164.0305,-3.26234,-0.03915889,0.81622
514.384,164.06385,-3.2625599999999997,-0.03598244,0.81613
514.484,164.09711000000001,-3.26362,-0.03991355,0.81604
514.584,164.13044,-3.26468,-0.03733034,0.81594
514.684,164.16383000000002,-3.26459,-0.03622854,0.81585
514.784,164.19711,-3.26332,-0.03924497,0.81576
514.884,164.23044,-3.2633099999999997,-0.04126201,0.81567
514.984,164.26394,-3.2633099999999997,-0.04222675,0.81558
515.084,164.29736,-3.2644900000000003,-0.03938982,0.8154899999999999
515.184,164.33081,-3.26462,-0.03826478,0.8154
515.284,164.36413000000002,-3.26463,-0.04117902,0.8153
515.384,164.39749,-3.26327,-0.04457643,0.81521
515.484,164.43088999999998,-3.26332,-0.04446597,0.81512
515.584,164.46415,-3.2623,-0.04205341,0.81503
515.684,164.49733999999998,-3.26232,-0.03870481,0.81494
515.784,164.53054,-3.26233,-0.04088925,0.81485
515.884,164.56392,-3.26357,-0.04225821,0.81475
515.984,164.59711000000001,-3.26364,-0.03367646,0.81466
516.084,164.63013,-3.26364,-0.0272466,0.81457
516.184,164.66316,-3.26462,-0.03891665,0.81448
516.284,164.6964,-3.26496,-0.03836279,0.81439
516.384,164.72978,-3.26599,-0.03455787,0.8143
516.484,164.76306,-3.26627,-0.03013172,0.8142
516.584,164.79643000000002,-3.26627,-0.03104114,0.81411
516.684,164.82963,-3.2643,-0.03388157,0.81402
516.784,164.86293999999998,-3.2643,-0.0476606,0.81393
516.884,164.89632,-3.2643,-0.04083004,0.81384
516.984,164.92971,-3.2643,-0.03661583,0.81374
517.084,164.96292,-3.2643,-0.03729027,0.81365
517.184,164.99623,-3.26421,-0.02844443,0.8135600000000001
517.284,165.02964,-3.2656099999999997,-0.04113286,0.81347
517.384,165.063,-3.2669,-0.04698542,0.81338
517.484,165.09633,-3.26693,-0.03709739,0.81329
517.584,165.12966,-3.26693,-0.0381924,0.81319
517.684,165.16306,-3.26717,-0.03791258,0.8131
517.784,165.19654,-3.26759,-0.0386022,0.81301
517.884,165.22957,-3.26759,-0.04985581,0.81292
517.984,165.2629,-3.26759,-0.04297435,0.81283
518.084,165.29639,-3.26759,-0.04929376,0.8127300000000001
518.184,165.33024,-3.26759,-0.05051463,0.8126399999999999
518.284,165.36366999999998,-3.26759,-0.04544571,0.81255
518.384,165.39696999999998,-3.26759,-0.05221294,0.8124600000000001
518.484,165.43039,-3.26759,-0.04864043,0.81237
518.584,165.46379,-3.26757,-0.04087697,0.8122699999999999
518.684,165.49727,-3.2669099999999998,-0.04098018,0.81218
518.784,165.5307,-3.2669200000000003,-0.04532753,0.81209
518.884,165.56399,-3.26757,-0.0386523,0.812
518.984,165.5973,-3.26759,-0.03601778,0.81191
519.084,165.63069,-3.26759,-0.03512081,0.81181
519.184,165.66406,-3.26759,-0.03724711,0.81172
519.284,165.69741000000002,-3.26752,-0.03663762,0.8116300000000001
519.384,165.7308,-3.26891,-0.02850411,0.8115399999999999
519.484,165.76435,-3.26891,-0.02390455,0.81145
519.584,165.79789,-3.26887,-0.04388279,0.81135
519.684,165.83142,-3.26957,-0.0391536,0.81126
519.784,165.86495,-3.2690099999999997,-0.03823057,0.81117
519.884,165.8986,-3.26824,-0.04174418,0.81108
519.984,165.93251,-3.26824,-0.033483,0.81098
520.084,165.96603000000002,-3.26836,-0.03998564,0.81089
520.184,165.99956,-3.26967,-0.04124103,0.8108
520.284,166.03318000000002,-3.26967,-0.03662951,0.81071
520.384,166.06682,-3.26967,-0.03361066,0.81062
520.484,166.10039,-3.26967,-0.03154891,0.81052
520.584,166.13394,-3.26967,-0.03268762,0.81043
520.684,166.16756,-3.26993,-0.02870316,0.81034
520.784,166.20115,-3.27069,-0.04129765,0.81025
520.884,166.23474,-3.27066,-0.03603714,0.81015
520.984,166.26828999999998,-3.27066,-0.03289558,0.81006
521.084,166.30194,-3.27066,-0.02969549,0.80997
521.184,166.33559,-3.27066,-0.03634632,0.80988
521.284,166.3691,-3.27066,-0.03673336,0.80978
521.384,166.40277,-3.27066,-0.03119655,0.8096899999999999
521.484,166.43621000000002,-3.27066,-0.02708956,0.8096
521.584,166.46966,-3.27066,-0.0285932,0.8095100000000001
521.684,166.5032,-3.27066,-0.03137063,0.80942
521.784,166.53676000000002,-3.27066,-0.02926298,0.8093199999999999
521.884,166.57017,-3.27066,-0.02634479,0.80923
521.984,166.60353999999998,-3.27063,-0.02717133,0.80914
522.084,166.63696000000002,-3.2709900000000003,-0.02876528,0.80905
522.184,166.67043,-3.2709900000000003,-0.03160505,0.80895
522.284,166.70379,-3.2709900000000003,-0.03351362,0.80886
522.384,166.73719,-3.27216,-0.02368503,0.80877
522.484,166.77064,-3.27231,-0.03093888,0.8086800000000001
522.584,166.80386000000001,-3.27231,-0.02788709,0.80858
522.684,166.83708000000001,-3.27231,-0.03137274,0.8084899999999999
522.784,166.87042,-3.27231,-0.03117089,0.8084
522.884,166.90374,-3.27327,-0.03451815,0.8083
522.984,166.93714,-3.27427,-0.03851404,0.80821
523.084,166.97038999999998,-3.27428,-0.03875042,0.80812
523.184,167.00382,-3.27428,-0.03634432,0.80803
523.284,167.0372,-3.27428,-0.03943335,0.80793
523.384,167.07055,-3.27428,-0.04067087,0.80784
523.484,167.10391,-3.27428,-0.03114109,0.80775
523.584,167.13717,-3.27428,-0.03367274,0.80766
523.684,167.17048,-3.27351,-0.04404772,0.8075600000000001
523.784,167.20375,-3.27297,-0.03832748,0.80747
523.884,167.23706,-3.27297,-0.04613084,0.80738
523.984,167.27048,-3.27297,-0.04432546,0.80729
524.084,167.30386000000001,-3.27297,-0.04434531,0.80719
524.184,167.33717,-3.27297,-0.04822485,0.8071
524.284,167.37058000000002,-3.27294,-0.04408621,0.80701
524.384,167.4039,-3.27429,-0.047864,0.80691
524.484,167.43723,-3.27428,-0.0449872,0.80682
524.584,167.47059,-3.27428,-0.04227169,0.8067300000000001
524.684,167.50429,-3.2737,-0.03654424,0.8066399999999999
524.784,167.53773999999999,-3.27495,-0.03360771,0.8065399999999999
524.884,167.57108,-3.27494,-0.03548177,0.80645
524.984,167.60442,-3.27494,-0.04157321,0.8063600000000001
525.084,167.63776000000001,-3.27494,-0.04124201,0.8062600000000001
525.184,167.67119,-3.27494,-0.03511216,0.8061699999999999
525.284,167.70443,-3.27494,-0.03685376,0.80608
525.384,167.73773,-3.27494,-0.03846053,0.80599
525.484,167.77103,-3.27494,-0.03597074,0.80589
525.584,167.80433,-3.2749200000000003,-0.03700962,0.8058
525.684,167.83781000000002,-3.27561,-0.03734346,0.80571
525.784,167.87124,-3.27602,-0.04173821,0.80561
525.884,167.90457,-3.2762599999999997,-0.03707963,0.80552
525.984,167.93797,-3.2762599999999997,-0.02931416,0.80543
526.084,167.97135,-3.2762599999999997,-0.03574915,0.80534
526.184,168.0046,-3.2762599999999997,-0.03560652,0.80524
526.284,168.03804,-3.2762599999999997,-0.03702097,0.80515
526.384,168.0714,-3.2762599999999997,-0.03178548,0.80506
526.484,168.10482,-3.2762599999999997,-0.04148853,0.80496
526.584,168.13831000000002,-3.2762599999999997,-0.04438979,0.80487
526.684,168.17167,-3.2762599999999997,-0.03951238,0.80478
526.784,168.20498999999998,-3.2762599999999997,-0.03716537,0.8046800000000001
526.884,168.23838999999998,-3.2762599999999997,-0.04284577,0.8045899999999999
526.984,168.27177,-3.2762700000000002,-0.04099157,0.8045
527.084,168.3052,-3.2771800000000004,-0.03923915,0.8044
527.184,168.33864,-3.27725,-0.04085523,0.8043100000000001
527.284,168.37211000000002,-3.27725,-0.04109931,0.8042199999999999
527.384,168.40546,-3.27725,-0.03841172,0.80413
527.484,168.43892,-3.27725,-0.0464628,0.80403
527.584,168.47248000000002,-3.27734,-0.04182152,0.80394
527.684,168.50602,-3.2762599999999997,-0.03801117,0.80385
527.784,168.53943,-3.2762599999999997,-0.04270683,0.80375
527.884,168.5729,-3.2762599999999997,-0.036672,0.80366
527.984,168.60613,-3.2762599999999997,-0.03465931,0.80357
528.084,168.63943,-3.2762599999999997,-0.03518445,0.80347
528.184,168.6728,-3.2764599999999997,-0.03475314,0.80338
528.284,168.70627,-3.27725,-0.04154258,0.80329
528.384,168.73969,-3.27725,-0.0371728,0.80319
528.484,168.77315,-3.27725,-0.03874266,0.8031
528.584,168.80661,-3.27725,-0.03830735,0.80301
528.684,168.83999,-3.27725,-0.03235563,0.80291
528.784,168.87332,-3.27725,-0.03910368,0.80282
528.884,168.9068,-3.27716,-0.03678096,0.80273
528.984,168.94024,-3.2782400000000003,-0.0444058,0.8026300000000001
529.084,168.97366,-3.27823,-0.04229105,0.8025399999999999
529.184,169.00701,-3.2795900000000002,-0.03766725,0.80245
529.284,169.0405,-3.27955,-0.04100058,0.80235
529.384,169.07393000000002,-3.27955,-0.04740287,0.8022600000000001
529.484,169.10744,-3.27955,-0.03933212,0.8021699999999999
529.584,169.14077,-3.27955,-0.04253741,0.80207
529.684,169.17408,-3.27955,-0.04021365,0.80198
529.784,169.20748999999998,-3.27955,-0.04421529,0.80189
529.884,169.24066000000002,-3.27955,-0.04133751,0.80179
529.984,169.27381,-3.27955,-0.042517,0.8017
530.084,169.3076,-3.2804699999999998,-0.04013415,0.8016
530.184,169.3411,-3.2805400000000002,-0.0450566,0.8015100000000001
530.284,169.3748,-3.2805400000000002,-0.04607349,0.80142
530.384,169.40816,-3.2805400000000002,-0.04355295,0.80132
530.484,169.44152,-3.2805400000000002,-0.04478007,0.80123
530.584,169.47493,-3.2805400000000002,-0.04097759,0.80114
530.684,169.50842,-3.2805400000000002,-0.04284398,0.80104
530.784,169.54187,-3.2805400000000002,-0.04599907,0.80095
530.884,169.57547,-3.2805400000000002,-0.05142972,0.80086
530.984,169.60888,-3.2805400000000002,-0.043946,0.80076
531.084,169.64235,-3.2805400000000002,-0.04539069,0.80067
531.184,169.67586,-3.2805400000000002,-0.04444256,0.80057
531.284,169.70938999999998,-3.2805400000000002,-0.04179329,0.80048
531.384,169.74281000000002,-3.2812,-0.04347975,0.8003899999999999
531.484,169.7763,-3.28155,-0.03728964,0.80029
531.584,169.80978000000002,-3.2815300000000005,-0.04734098,0.8002
531.684,169.84329,-3.28166,-0.03919414,0.80011
531.784,169.87666000000002,-3.28186,-0.03502258,0.80001
531.884,169.91,-3.28186,-0.02770087,0.79992
531.984,169.94364,-3.28186,-0.05126475,0.79983
532.084,169.97724,-3.28186,-0.03887256,0.79973
532.184,170.01068999999998,-3.28186,-0.05226472,0.79964
532.284,170.04381,-3.28186,-0.04778449,0.7995399999999999
532.384,170.07716000000002,-3.28186,-0.05297687,0.79945
532.484,170.11056000000002,-3.28186,-0.04781784,0.7993600000000001
532.584,170.14395,-3.28186,-0.04374054,0.7992600000000001
532.684,170.17727,-3.2819199999999995,-0.04660072,0.7991699999999999
532.784,170.21058,-3.28117,-0.05462266,0.79907
532.884,170.2439,-3.2825300000000004,-0.05757422,0.79898
532.984,170.27722,-3.28252,-0.05482326,0.79889
533.084,170.31066,-3.28252,-0.05224243,0.79879
533.184,170.34396999999998,-3.28252,-0.05412806,0.7987
533.284,170.37736,-3.28252,-0.05748467,0.79861
533.384,170.41063,-3.28252,-0.05510673,0.79851
533.484,170.444,-3.28252,-0.0519285,0.79842
533.584,170.47738999999999,-3.28252,-0.05300886,0.79832
533.684,170.51058999999998,-3.28252,-0.04818782,0.79823
533.784,170.54388,-3.28252,-0.04646699,0.79814
533.884,170.57737,-3.28252,-0.04957023,0.79804
533.984,170.61081000000001,-3.28252,-0.04398739,0.79795
534.084,170.64417,-3.28252,-0.06088561,0.79785
534.184,170.67754,-3.28252,-0.05579227,0.79776
534.284,170.71098,-3.28252,-0.05782292,0.79767
534.384,170.74459,-3.2839099999999997,-0.05248852,0.79757
534.484,170.77803,-3.28413,-0.05363614,0.79748
534.584,170.81152,-3.28416,-0.05248182,0.79738
534.684,170.84493999999998,-3.28416,-0.06359141,0.7972899999999999
534.784,170.87836000000001,-3.28416,-0.06269849,0.79719
534.884,170.91186000000002,-3.28416,-0.0560117,0.7971
534.984,170.94518,-3.28416,-0.06183675,0.79701
535.084,170.97857,-3.28416,-0.05570198,0.79691
535.184,171.01199,-3.28416,-0.0636392,0.79682
535.284,171.04546000000002,-3.2841400000000003,-0.0632921,0.79672
535.384,171.07895,-3.28515,-0.06330309,0.7966300000000001
535.484,171.1124,-3.28515,-0.05160239,0.7965399999999999
535.584,171.14587,-3.28515,-0.05481785,0.7964399999999999
535.684,171.17935,-3.28515,-0.05459534,0.79635
535.784,171.213,-3.28556,-0.05767167,0.79625
535.884,171.24653,-3.28614,-0.05358034,0.7961600000000001
535.984,171.27999,-3.28614,-0.05400461,0.79606
536.084,171.31355,-3.28612,-0.06308024,0.79597
536.184,171.34702,-3.28484,-0.06068411,0.79588
536.284,171.38052,-3.28481,-0.05574234,0.79578
536.384,171.41393,-3.2854699999999997,-0.05214359,0.79569
536.484,171.44738999999998,-3.2854900000000002,-0.06119837,0.7955899999999999
536.584,171.48085,-3.2855,-0.05837097,0.7955
536.684,171.51428,-3.2862199999999997,-0.05733922,0.7954
536.784,171.54769,-3.28615,-0.05450276,0.7953100000000001
536.884,171.58117,-3.28615,-0.06126728,0.7952199999999999
536.984,171.61463999999998,-3.28615,-0.05656251,0.7951199999999999
537.084,171.64813999999998,-3.28615,-0.05849267,0.79503
537.184,171.68165,-3.28615,-0.05904028,0.79493
537.284,171.71495,-3.28615,-0.05491634,0.79484
537.384,171.74833,-3.28615,-0.05666355,0.79474
537.484,171.78167,-3.28615,-0.05242514,0.79465
537.584,171.81524,-3.2865300000000004,-0.05461749,0.79455
537.684,171.84868,-3.28714,-0.05458244,0.79446
537.784,171.88208999999998,-3.28714,-0.05778686,0.79437
537.884,171.91547,-3.28714,-0.06204067,0.79427
537.984,171.94876000000002,-3.28714,-0.0605021,0.79418
538.084,171.98216000000002,-3.28712,-0.06595235,0.79408
538.184,172.01552,-3.28746,-0.06441182,0.79399
538.284,172.0489,-3.28747,-0.06637124,0.79389
538.384,172.08223,-3.28747,-0.05524132,0.7938
538.484,172.11576000000002,-3.28747,-0.05562259,0.7937
538.584,172.14923000000002,-3.28747,-0.05668447,0.79361
538.684,172.18263000000002,-3.28747,-0.05078397,0.79351
538.784,172.2162,-3.28747,-0.05458348,0.79342
538.884,172.24967,-3.28747,-0.0576542,0.79333
538.984,172.28309,-3.28747,-0.05689995,0.79323
539.084,172.31653,-3.28747,-0.05464596,0.79314
539.184,172.34991000000002,-3.28746,-0.04700993,0.79304
539.284,172.38323,-3.28842,-0.05267948,0.79295
539.384,172.41668,-3.28845,-0.05261123,0.79285
539.484,172.44996,-3.28845,-0.05122957,0.79276
539.584,172.48328999999998,-3.28845,-0.05328192,0.79266
539.684,172.51656,-3.28845,-0.04582024,0.79257
539.784,172.54997,-3.28845,-0.04053376,0.79247
539.884,172.58333000000002,-3.2884599999999997,-0.04640139,0.79238
539.984,172.61688,-3.2888,-0.04317417,0.79228
540.084,172.65034,-3.2887800000000005,-0.04456176,0.79219
540.184,172.68368999999998,-3.2898,-0.04782867,0.79209
540.284,172.71714,-3.2901,-0.0433765,0.792
540.384,172.75054,-3.2887199999999996,-0.04468903,0.7919
540.484,172.78391000000002,-3.2887800000000005,-0.04912262,0.79181
540.584,172.81726,-3.2887800000000005,-0.04359028,0.79171
540.684,172.8507,-3.29017,-0.05212717,0.79162
540.784,172.88415,-3.2901,-0.04238273,0.79152
540.884,172.91747,-3.2901,-0.03935001,0.79143
540.984,172.95089,-3.2901,-0.04848474,0.7913399999999999
541.084,172.98428,-3.2900699999999996,-0.05468544,0.7912399999999999
541.184,173.01785,-3.2904199999999997,-0.05323622,0.79115
541.284,173.05133999999998,-3.2904199999999997,-0.05612955,0.79105
541.384,173.0848,-3.2898699999999996,-0.05428251,0.79096
541.484,173.1183,-3.28976,-0.06047418,0.79086
541.584,173.15174,-3.28976,-0.05835866,0.79077
541.684,173.18518,-3.28975,-0.05172998,0.79067
541.784,173.21863000000002,-3.2907,-0.06343435,0.7905800000000001
541.884,173.25194,-3.2910800000000004,-0.0604461,0.7904800000000001
541.984,173.28528,-3.2910800000000004,-0.05456235,0.7903899999999999
542.084,173.31865,-3.2910800000000004,-0.0560242,0.7902899999999999
542.184,173.35206000000002,-3.2910800000000004,-0.05088709,0.7902
542.284,173.38547,-3.2910800000000004,-0.05760042,0.7901
542.384,173.41873999999999,-3.2910800000000004,-0.05392114,0.79001
542.484,173.45224,-3.29245,-0.04855005,0.78991
542.584,173.48567,-3.2924,-0.05567557,0.78982
542.684,173.5191,-3.2924,-0.05602823,0.78972
542.784,173.5525,-3.2910800000000004,-0.05742322,0.78963
542.884,173.58588999999998,-3.2910800000000004,-0.05404559,0.7895300000000001
542.984,173.61927,-3.2910800000000004,-0.05792118,0.78943
543.084,173.65256000000002,-3.29241,-0.05593166,0.7893399999999999
543.184,173.68589,-3.2924,-0.05978257,0.7892399999999999
543.284,173.71916000000002,-3.2910800000000004,-0.05317567,0.78915
543.384,173.75252,-3.2910800000000004,-0.04774264,0.78905
543.484,173.7859,-3.29147,-0.05151337,0.78896
543.584,173.81923,-3.2924,-0.05221595,0.78886
543.684,173.85269,-3.2916800000000004,-0.05376251,0.78877
543.784,173.88606000000001,-3.29175,-0.05116285,0.78867
543.884,173.91946000000002,-3.29175,-0.04738965,0.7885800000000001
543.984,173.95292,-3.29175,-0.05246936,0.7884800000000001
544.084,173.98639,-3.29175,-0.04841716,0.7883899999999999
544.184,174.01968,-3.29175,-0.05303957,0.7882899999999999
544.284,174.05307,-3.29179,-0.04133453,0.7882
544.384,174.08641,-3.29305,-0.05196814,0.7881
544.484,174.11956999999998,-3.2930599999999997,-0.04830041,0.78801
544.584,174.1528,-3.2930599999999997,-0.04697608,0.78791
544.684,174.18608999999998,-3.2930599999999997,-0.04415572,0.78782
544.784,174.21923,-3.2930599999999997,-0.05228251,0.78772
544.884,174.25252,-3.2930599999999997,-0.04239347,0.78763
544.984,174.28588,-3.2930599999999997,-0.04558174,0.7875300000000001
545.084,174.3192,-3.2930599999999997,-0.04942293,0.78743
545.184,174.3526,-3.2930599999999997,-0.04473026,0.7873399999999999
545.284,174.38597,-3.29319,-0.0422681,0.7872399999999999
545.384,174.41929,-3.2943800000000003,-0.05139313,0.78715
545.484,174.45269,-3.2943800000000003,-0.04366455,0.78705
545.584,174.48611,-3.2943800000000003,-0.04972154,0.78696
545.684,174.51951,-3.2943800000000003,-0.04936863,0.78686
545.784,174.55288000000002,-3.2943800000000003,-0.04523588,0.78677
545.884,174.58623,-3.2943800000000003,-0.04646253,0.78667
545.984,174.6197,-3.29472,-0.04566052,0.7865800000000001
546.084,174.65309,-3.29471,-0.0487555,0.7864800000000001
546.184,174.68652,-3.29471,-0.05308608,0.78638
546.284,174.71993,-3.29471,-0.04696923,0.7862899999999999
546.384,174.75331,-3.29471,-0.04395808,0.7861899999999999
546.484,174.78663,-3.29471,-0.04943381,0.7861
546.584,174.82023999999998,-3.29546,-0.05273127,0.786
546.684,174.85371,-3.2960300000000005,-0.04524244,0.78591
546.784,174.88721,-3.2960300000000005,-0.0411429,0.78581
546.884,174.92064,-3.2960300000000005,-0.0471337,0.78572
546.984,174.95408999999998,-3.2960300000000005,-0.04466235,0.78562
547.084,174.98758,-3.2960300000000005,-0.0463942,0.78552
547.184,175.02102,-3.2960300000000005,-0.04811873,0.7854300000000001
547.284,175.05442,-3.2960300000000005,-0.04201831,0.78533
547.384,175.08787,-3.2960300000000005,-0.03671212,0.7852399999999999
547.484,175.12134,-3.2960300000000005,-0.03954165,0.78514
547.584,175.15476999999998,-3.2960300000000005,-0.04054535,0.78505
547.684,175.18831,-3.2960300000000005,-0.04470133,0.78495
547.784,175.22173,-3.2960300000000005,-0.03951347,0.78485
547.884,175.25519,-3.2960300000000005,-0.0406232,0.78476
547.984,175.28868,-3.2960300000000005,-0.04197228,0.78466
548.084,175.32215,-3.29694,-0.03888183,0.78457
548.184,175.35568999999998,-3.29735,-0.04097838,0.78447
548.284,175.38918,-3.29735,-0.0408498,0.78438
548.384,175.42274,-3.2959300000000002,-0.04314484,0.78428
548.484,175.45633,-3.2960199999999995,-0.03738713,0.78418
548.584,175.48994,-3.2970800000000002,-0.04856569,0.78409
548.684,175.52366,-3.29735,-0.04755524,0.78399
548.784,175.55709,-3.29735,-0.05074859,0.7839
548.884,175.59061,-3.29735,-0.05205531,0.7838
548.984,175.6242,-3.29735,-0.04678333,0.7837
549.084,175.65771,-3.29735,-0.04768622,0.78361
549.184,175.69117,-3.29735,-0.05145378,0.78351
549.284,175.72471000000002,-3.29735,-0.04816719,0.78342
549.384,175.75825,-3.29735,-0.04871349,0.78332
549.484,175.79175,-3.29735,-0.05299042,0.78323
549.584,175.82526000000001,-3.2979300000000005,-0.04526234,0.78313
549.684,175.85875,-3.29866,-0.04180176,0.78303
549.784,175.89221,-3.29866,-0.04146768,0.78294
549.884,175.92569,-3.29866,-0.04850815,0.78284
549.984,175.95918999999998,-3.29866,-0.04580354,0.78275
